DatumZeit,LinkKasse,LinkArtikel,Anzahl
2018-01-27,32,1218,401.0
2018-01-27,32,1219,81.0
2018-01-27,32,1221,93.0
2018-01-27,32,1222,56.0
2018-01-27,32,1224,24.0
2018-01-27,32,1570,18.0
2018-01-27,32,1939,21.0
2018-01-27,32,2054,16.0
2018-01-27,32,2057,52.0
2018-01-28,32,1216,692.0
2018-01-28,32,1218,590.0
2018-01-28,32,1219,109.0
2018-01-28,32,1221,93.0
2018-01-28,32,1222,77.0
2018-01-28,32,1224,30.0
2018-01-28,32,1570,18.0
2018-01-28,32,1939,16.0
2018-01-28,32,2054,30.0
2018-01-28,32,2057,63.0
2018-01-29,32,1216,354.0
2018-01-29,32,1218,319.0
2018-01-29,32,1219,23.0
2018-01-29,32,1221,29.0
2018-01-29,32,1222,8.0
2018-01-29,32,1224,15.0
2018-01-29,32,1570,28.0
2018-01-29,32,1939,10.0
2018-01-29,32,2054,10.0
2018-01-29,32,2057,13.0
2018-01-30,32,1216,346.0
2018-01-30,32,1218,250.0
2018-01-30,32,1219,26.0
2018-01-30,32,1221,31.0
2018-01-30,32,1222,17.0
2018-01-30,32,1224,13.0
2018-01-30,32,1570,26.0
2018-01-30,32,1939,11.0
2018-01-30,32,2054,11.0
2018-01-30,32,2057,18.0
2018-01-31,32,1216,370.0
2018-01-31,32,1218,217.0
2018-01-31,32,1219,23.0
2018-01-31,32,1221,24.0
2018-01-31,32,1222,14.0
2018-01-31,32,1224,11.0
2018-01-31,32,1570,34.0
2018-01-31,32,1939,15.0
2018-01-31,32,2054,10.0
2018-01-31,32,2057,11.0
2018-02-01,32,1216,392.0
2018-02-01,32,1218,254.0
2018-02-01,32,1219,23.0
2018-02-01,32,1221,27.0
2018-02-01,32,1222,15.0
2018-02-01,32,1224,11.0
2018-02-01,32,1570,25.0
2018-02-01,32,1939,16.0
2018-02-01,32,2054,18.0
2018-02-01,32,2057,16.0
2018-02-02,32,1216,444.0
2018-02-02,32,1218,290.0
2018-02-02,32,1219,31.0
2018-02-02,32,1221,24.0
2018-02-02,32,1222,11.0
2018-02-02,32,1224,23.0
2018-02-02,32,1570,32.0
2018-02-02,32,1939,25.0
2018-02-02,32,2054,12.0
2018-02-02,32,2057,17.0
2018-02-03,32,1216,758.0
2018-02-03,32,1218,507.0
2018-02-03,32,1219,63.0
2018-02-03,32,1221,111.0
2018-02-03,32,1222,65.0
2018-02-03,32,1224,47.0
2018-02-03,32,1570,30.0
2018-02-03,32,1939,21.0
2018-02-03,32,2054,19.0
2018-02-03,32,2057,47.0
2018-02-04,32,1216,696.0
2018-02-04,32,1218,638.0
2018-02-04,32,1219,116.0
2018-02-04,32,1221,84.0
2018-02-04,32,1222,24.0
2018-02-04,32,1224,46.0
2018-02-04,32,1570,8.0
2018-02-04,32,1939,12.0
2018-02-04,32,2054,35.0
2018-02-04,32,2057,58.0
2018-02-05,32,1216,380.0
2018-02-05,32,1218,244.0
2018-02-05,32,1219,25.0
2018-02-05,32,1221,19.0
2018-02-05,32,1222,14.0
2018-02-05,32,1224,10.0
2018-02-05,32,1570,34.0
2018-02-05,32,1939,9.0
2018-02-05,32,2054,12.0
2018-02-05,32,2057,19.0
2018-02-06,32,1216,406.0
2018-02-06,32,1218,290.0
2018-02-06,32,1219,22.0
2018-02-06,32,1221,26.0
2018-02-06,32,1222,14.0
2018-02-06,32,1224,11.0
2018-02-06,32,1570,30.0
2018-02-06,32,1939,18.0
2018-02-06,32,2054,15.0
2018-02-06,32,2057,14.0
2018-02-07,32,1216,352.0
2018-02-07,32,1218,268.0
2018-02-07,32,1219,25.0
2018-02-07,32,1221,28.0
2018-02-07,32,1222,7.0
2018-02-07,32,1224,7.0
2018-02-07,32,1570,36.0
2018-02-07,32,1939,21.0
2018-02-07,32,2054,15.0
2018-02-07,32,2057,13.0
2018-02-08,32,1216,393.0
2018-02-08,32,1218,276.0
2018-02-08,32,1219,23.0
2018-02-08,32,1221,38.0
2018-02-08,32,1222,9.0
2018-02-08,32,1224,11.0
2018-02-08,32,1570,29.0
2018-02-08,32,1939,13.0
2018-02-08,32,2054,13.0
2018-02-08,32,2057,11.0
2018-02-09,32,1216,491.0
2018-02-09,32,1218,290.0
2018-02-09,32,1219,29.0
2018-02-09,32,1221,29.0
2018-02-09,32,1222,6.0
2018-02-09,32,1224,18.0
2018-02-09,32,1570,30.0
2018-02-09,32,1939,12.0
2018-02-09,32,2054,15.0
2018-02-09,32,2057,14.0
2018-02-10,32,1216,664.0
2018-02-10,32,1218,503.0
2018-02-10,32,1219,77.0
2018-02-10,32,1221,62.0
2018-02-10,32,1222,49.0
2018-02-10,32,1224,31.0
2018-02-10,32,1570,33.0
2018-02-10,32,1939,18.0
2018-02-10,32,2054,20.0
2018-02-10,32,2057,46.0
2018-02-11,32,1216,773.0
2018-02-11,32,1218,558.0
2018-02-11,32,1219,99.0
2018-02-11,32,1221,63.0
2018-02-11,32,1222,60.0
2018-02-11,32,1224,48.0
2018-02-11,32,1570,15.0
2018-02-11,32,1939,17.0
2018-02-11,32,2054,28.0
2018-02-11,32,2057,49.0
2018-02-12,32,1216,423.0
2018-02-12,32,1218,306.0
2018-02-12,32,1219,29.0
2018-02-12,32,1221,33.0
2018-02-12,32,1222,14.0
2018-02-12,32,1224,13.0
2018-02-12,32,1570,24.0
2018-02-12,32,1939,8.0
2018-02-12,32,2054,12.0
2018-02-12,32,2057,23.0
2018-02-13,32,1216,514.0
2018-02-13,32,1218,346.0
2018-02-13,32,1219,31.0
2018-02-13,32,1221,32.0
2018-02-13,32,1222,20.0
2018-02-13,32,1224,18.0
2018-02-13,32,1570,22.0
2018-02-13,32,1939,30.0
2018-02-13,32,2054,13.0
2018-02-13,32,2057,22.0
2018-02-14,32,1216,378.0
2018-02-14,32,1218,234.0
2018-02-14,32,1219,20.0
2018-02-14,32,1221,19.0
2018-02-14,32,1222,14.0
2018-02-14,32,1224,10.0
2018-02-14,32,1570,38.0
2018-02-14,32,1939,22.0
2018-02-14,32,2054,12.0
2018-02-14,32,2057,18.0
2018-02-15,32,1216,421.0
2018-02-15,32,1218,309.0
2018-02-15,32,1219,24.0
2018-02-15,32,1221,23.0
2018-02-15,32,1222,15.0
2018-02-15,32,1224,14.0
2018-02-15,32,1570,23.0
2018-02-15,32,1939,11.0
2018-02-15,32,2054,14.0
2018-02-15,32,2057,16.0
2018-02-16,32,1216,447.0
2018-02-16,32,1218,326.0
2018-02-16,32,1219,31.0
2018-02-16,32,1221,36.0
2018-02-16,32,1222,21.0
2018-02-16,32,1224,13.0
2018-02-16,32,1570,26.0
2018-02-16,32,1939,18.0
2018-02-16,32,2054,19.0
2018-02-16,32,2057,19.0
2018-02-17,32,1216,768.0
2018-02-17,32,1218,414.0
2018-02-17,32,1219,90.0
2018-02-17,32,1221,84.0
2018-02-17,32,1222,56.0
2018-02-17,32,1224,20.0
2018-02-17,32,1570,27.0
2018-02-17,32,1939,12.0
2018-02-17,32,2054,12.0
2018-02-17,32,2057,49.0
2018-02-18,32,1216,768.0
2018-02-18,32,1218,565.0
2018-02-18,32,1219,112.0
2018-02-18,32,1221,77.0
2018-02-18,32,1222,54.0
2018-02-18,32,1224,52.0
2018-02-18,32,1570,25.0
2018-02-18,32,1939,20.0
2018-02-18,32,2054,23.0
2018-02-18,32,2057,65.0
2018-02-19,32,1216,347.0
2018-02-19,32,1218,279.0
2018-02-19,32,1219,23.0
2018-02-19,32,1221,36.0
2018-02-19,32,1222,18.0
2018-02-19,32,1224,19.0
2018-02-19,32,1570,31.0
2018-02-19,32,1939,13.0
2018-02-19,32,2054,11.0
2018-02-19,32,2057,16.0
2018-02-20,32,1216,459.0
2018-02-20,32,1218,229.0
2018-02-20,32,1219,23.0
2018-02-20,32,1221,24.0
2018-02-20,32,1222,8.0
2018-02-20,32,1224,9.0
2018-02-20,32,1570,30.0
2018-02-20,32,1939,12.0
2018-02-20,32,2054,13.0
2018-02-20,32,2057,13.0
2018-02-21,32,1216,299.0
2018-02-21,32,1218,223.0
2018-02-21,32,1219,20.0
2018-02-21,32,1221,28.0
2018-02-21,32,1222,13.0
2018-02-21,32,1224,11.0
2018-02-21,32,1570,23.0
2018-02-21,32,1939,24.0
2018-02-21,32,2054,15.0
2018-02-21,32,2057,16.0
2018-02-22,32,1216,384.0
2018-02-22,32,1218,287.0
2018-02-22,32,1219,19.0
2018-02-22,32,1221,17.0
2018-02-22,32,1222,12.0
2018-02-22,32,1224,8.0
2018-02-22,32,1570,27.0
2018-02-22,32,1939,20.0
2018-02-22,32,2054,14.0
2018-02-22,32,2057,8.0
2018-02-23,32,1216,436.0
2018-02-23,32,1218,358.0
2018-02-23,32,1219,25.0
2018-02-23,32,1221,41.0
2018-02-23,32,1222,19.0
2018-02-23,32,1224,16.0
2018-02-23,32,1570,36.0
2018-02-23,32,1939,16.0
2018-02-23,32,2054,21.0
2018-02-23,32,2057,7.0
2018-02-24,32,1216,780.0
2018-02-24,32,1218,434.0
2018-02-24,32,1219,85.0
2018-02-24,32,1221,85.0
2018-02-24,32,1222,41.0
2018-02-24,32,1224,39.0
2018-02-24,32,1570,25.0
2018-02-24,32,1939,23.0
2018-02-24,32,2054,19.0
2018-02-24,32,2057,44.0
2018-02-25,32,1216,761.0
2018-02-25,32,1218,641.0
2018-02-25,32,1219,97.0
2018-02-25,32,1221,90.0
2018-02-25,32,1222,70.0
2018-02-25,32,1224,55.0
2018-02-25,32,1570,37.0
2018-02-25,32,1939,12.0
2018-02-25,32,2054,25.0
2018-02-25,32,2057,73.0
2018-02-26,32,1216,421.0
2018-02-26,32,1218,292.0
2018-02-26,32,1219,27.0
2018-02-26,32,1221,30.0
2018-02-26,32,1222,13.0
2018-02-26,32,1224,18.0
2018-02-26,32,1570,22.0
2018-02-26,32,1939,15.0
2018-02-26,32,2054,18.0
2018-02-26,32,2057,19.0
2018-02-27,32,1216,336.0
2018-02-27,32,1218,236.0
2018-02-27,32,1219,19.0
2018-02-27,32,1221,29.0
2018-02-27,32,1222,10.0
2018-02-27,32,1224,15.0
2018-02-27,32,1570,35.0
2018-02-27,32,1939,8.0
2018-02-27,32,2054,15.0
2018-02-27,32,2057,14.0
2018-02-28,32,1216,394.0
2018-02-28,32,1218,215.0
2018-02-28,32,1219,15.0
2018-02-28,32,1221,21.0
2018-02-28,32,1222,14.0
2018-02-28,32,1224,11.0
2018-02-28,32,1570,32.0
2018-02-28,32,1939,14.0
2018-02-28,32,2054,15.0
2018-02-28,32,2057,16.0
2018-03-01,32,1216,400.0
2018-03-01,32,1218,297.0
2018-03-01,32,1219,19.0
2018-03-01,32,1221,18.0
2018-03-01,32,1222,16.0
2018-03-01,32,1224,12.0
2018-03-01,32,1570,19.0
2018-03-01,32,1939,19.0
2018-03-01,32,2054,18.0
2018-03-01,32,2057,13.0
2018-03-02,32,1216,445.0
2018-03-02,32,1218,301.0
2018-03-02,32,1219,24.0
2018-03-02,32,1221,43.0
2018-03-02,32,1222,8.0
2018-03-02,32,1224,14.0
2018-03-02,32,1570,23.0
2018-03-02,32,1939,15.0
2018-03-02,32,2054,16.0
2018-03-02,32,2057,6.0
2018-03-03,32,1216,675.0
2018-03-03,32,1218,423.0
2018-03-03,32,1219,78.0
2018-03-03,32,1221,56.0
2018-03-03,32,1222,49.0
2018-03-03,32,1224,26.0
2018-03-03,32,1570,24.0
2018-03-03,32,1939,11.0
2018-03-03,32,2054,21.0
2018-03-03,32,2057,48.0
2018-03-04,32,1216,797.0
2018-03-04,32,1218,643.0
2018-03-04,32,1219,104.0
2018-03-04,32,1221,76.0
2018-03-04,32,1222,80.0
2018-03-04,32,1224,66.0
2018-03-04,32,1570,12.0
2018-03-04,32,1939,22.0
2018-03-04,32,2054,25.0
2018-03-04,32,2057,69.0
2018-03-05,32,1216,355.0
2018-03-05,32,1218,261.0
2018-03-05,32,1219,22.0
2018-03-05,32,1221,23.0
2018-03-05,32,1222,12.0
2018-03-05,32,1224,17.0
2018-03-05,32,1570,21.0
2018-03-05,32,1939,17.0
2018-03-05,32,2054,19.0
2018-03-05,32,2057,17.0
2018-03-06,32,1216,354.0
2018-03-06,32,1218,274.0
2018-03-06,32,1219,13.0
2018-03-06,32,1221,30.0
2018-03-06,32,1222,13.0
2018-03-06,32,1224,10.0
2018-03-06,32,1570,23.0
2018-03-06,32,1939,22.0
2018-03-06,32,2054,13.0
2018-03-06,32,2057,14.0
2018-03-07,32,1216,344.0
2018-03-07,32,1218,247.0
2018-03-07,32,1219,15.0
2018-03-07,32,1221,14.0
2018-03-07,32,1222,17.0
2018-03-07,32,1224,13.0
2018-03-07,32,1570,25.0
2018-03-07,32,1939,12.0
2018-03-07,32,2054,14.0
2018-03-07,32,2057,14.0
2018-03-08,32,1216,418.0
2018-03-08,32,1218,309.0
2018-03-08,32,1219,12.0
2018-03-08,32,1221,26.0
2018-03-08,32,1222,14.0
2018-03-08,32,1224,13.0
2018-03-08,32,1570,24.0
2018-03-08,32,1939,10.0
2018-03-08,32,2054,16.0
2018-03-08,32,2057,7.0
2018-03-09,32,1216,470.0
2018-03-09,32,1218,269.0
2018-03-09,32,1219,29.0
2018-03-09,32,1221,38.0
2018-03-09,32,1222,20.0
2018-03-09,32,1224,13.0
2018-03-09,32,1570,27.0
2018-03-09,32,1939,14.0
2018-03-09,32,2054,20.0
2018-03-09,32,2057,19.0
2018-03-10,32,1216,725.0
2018-03-10,32,1218,444.0
2018-03-10,32,1219,69.0
2018-03-10,32,1221,93.0
2018-03-10,32,1222,54.0
2018-03-10,32,1224,25.0
2018-03-10,32,1570,23.0
2018-03-10,32,1939,20.0
2018-03-10,32,2054,18.0
2018-03-10,32,2057,47.0
2018-03-11,32,1216,820.0
2018-03-11,32,1218,592.0
2018-03-11,32,1219,121.0
2018-03-11,32,1221,66.0
2018-03-11,32,1222,53.0
2018-03-11,32,1224,62.0
2018-03-11,32,1570,20.0
2018-03-11,32,1939,19.0
2018-03-11,32,2054,27.0
2018-03-11,32,2057,67.0
2018-03-12,32,1216,379.0
2018-03-12,32,1218,286.0
2018-03-12,32,1219,23.0
2018-03-12,32,1221,34.0
2018-03-12,32,1222,11.0
2018-03-12,32,1224,14.0
2018-03-12,32,1570,30.0
2018-03-12,32,1939,7.0
2018-03-12,32,2054,19.0
2018-03-12,32,2057,16.0
2018-03-13,32,1216,381.0
2018-03-13,32,1218,257.0
2018-03-13,32,1219,22.0
2018-03-13,32,1221,25.0
2018-03-13,32,1222,10.0
2018-03-13,32,1224,20.0
2018-03-13,32,1570,24.0
2018-03-13,32,1939,19.0
2018-03-13,32,2054,14.0
2018-03-13,32,2057,18.0
2018-03-14,32,1216,389.0
2018-03-14,32,1218,232.0
2018-03-14,32,1219,28.0
2018-03-14,32,1221,36.0
2018-03-14,32,1222,11.0
2018-03-14,32,1224,15.0
2018-03-14,32,1570,28.0
2018-03-14,32,1939,16.0
2018-03-14,32,2054,13.0
2018-03-14,32,2057,17.0
2018-03-15,32,1216,358.0
2018-03-15,32,1218,280.0
2018-03-15,32,1219,22.0
2018-03-15,32,1221,27.0
2018-03-15,32,1222,14.0
2018-03-15,32,1224,20.0
2018-03-15,32,1570,22.0
2018-03-15,32,1939,16.0
2018-03-15,32,2054,15.0
2018-03-15,32,2057,16.0
2018-03-16,32,1216,401.0
2018-03-16,32,1218,270.0
2018-03-16,32,1219,26.0
2018-03-16,32,1221,32.0
2018-03-16,32,1222,18.0
2018-03-16,32,1224,12.0
2018-03-16,32,1570,24.0
2018-03-16,32,1939,14.0
2018-03-16,32,2054,19.0
2018-03-16,32,2057,18.0
2018-03-17,32,1216,770.0
2018-03-17,32,1218,505.0
2018-03-17,32,1219,72.0
2018-03-17,32,1221,92.0
2018-03-17,32,1222,45.0
2018-03-17,32,1224,26.0
2018-03-17,32,1570,29.0
2018-03-17,32,1939,24.0
2018-03-17,32,2054,21.0
2018-03-17,32,2057,46.0
2018-03-18,32,1216,827.0
2018-03-18,32,1218,572.0
2018-03-18,32,1219,109.0
2018-03-18,32,1221,89.0
2018-03-18,32,1222,77.0
2018-03-18,32,1224,68.0
2018-03-18,32,1570,22.0
2018-03-18,32,1939,17.0
2018-03-18,32,2054,34.0
2018-03-18,32,2057,67.0
2018-03-19,32,1216,377.0
2018-03-19,32,1218,278.0
2018-03-19,32,1219,31.0
2018-03-19,32,1221,27.0
2018-03-19,32,1222,15.0
2018-03-19,32,1224,11.0
2018-03-19,32,1570,22.0
2018-03-19,32,1939,17.0
2018-03-19,32,2054,13.0
2018-03-19,32,2057,9.0
2018-03-20,32,1216,353.0
2018-03-20,32,1218,250.0
2018-03-20,32,1219,18.0
2018-03-20,32,1221,28.0
2018-03-20,32,1222,13.0
2018-03-20,32,1224,13.0
2018-03-20,32,1570,44.0
2018-03-20,32,1939,11.0
2018-03-20,32,2054,14.0
2018-03-20,32,2057,10.0
2018-03-21,32,1216,337.0
2018-03-21,32,1218,227.0
2018-03-21,32,1219,24.0
2018-03-21,32,1221,38.0
2018-03-21,32,1222,9.0
2018-03-21,32,1224,10.0
2018-03-21,32,1570,24.0
2018-03-21,32,1939,12.0
2018-03-21,32,2054,20.0
2018-03-21,32,2057,11.0
2018-03-22,32,1216,331.0
2018-03-22,32,1218,272.0
2018-03-22,32,1219,20.0
2018-03-22,32,1221,33.0
2018-03-22,32,1222,12.0
2018-03-22,32,1224,15.0
2018-03-22,32,1570,24.0
2018-03-22,32,1939,18.0
2018-03-22,32,2054,14.0
2018-03-22,32,2057,13.0
2018-03-23,32,1216,373.0
2018-03-23,32,1218,315.0
2018-03-23,32,1219,28.0
2018-03-23,32,1221,33.0
2018-03-23,32,1222,17.0
2018-03-23,32,1224,16.0
2018-03-23,32,1570,24.0
2018-03-23,32,1939,19.0
2018-03-23,32,2054,17.0
2018-03-23,32,2057,18.0
2018-03-24,32,1216,691.0
2018-03-24,32,1218,501.0
2018-03-24,32,1219,77.0
2018-03-24,32,1221,95.0
2018-03-24,32,1222,59.0
2018-03-24,32,1224,30.0
2018-03-24,32,1570,30.0
2018-03-24,32,1939,15.0
2018-03-24,32,2054,20.0
2018-03-24,32,2057,47.0
2018-03-25,32,1216,784.0
2018-03-25,32,1218,544.0
2018-03-25,32,1219,99.0
2018-03-25,32,1221,87.0
2018-03-25,32,1222,63.0
2018-03-25,32,1224,59.0
2018-03-25,32,1570,18.0
2018-03-25,32,1939,23.0
2018-03-25,32,2054,35.0
2018-03-25,32,2057,61.0
2018-03-26,32,1216,364.0
2018-03-26,32,1218,322.0
2018-03-26,32,1219,23.0
2018-03-26,32,1221,35.0
2018-03-26,32,1222,16.0
2018-03-26,32,1224,15.0
2018-03-26,32,1570,29.0
2018-03-26,32,1939,9.0
2018-03-26,32,2054,6.0
2018-03-26,32,2057,16.0
2018-03-27,32,1216,472.0
2018-03-27,32,1218,377.0
2018-03-27,32,1219,27.0
2018-03-27,32,1221,19.0
2018-03-27,32,1222,21.0
2018-03-27,32,1224,18.0
2018-03-27,32,1570,37.0
2018-03-27,32,1939,16.0
2018-03-27,32,2054,12.0
2018-03-27,32,2057,16.0
2018-03-28,32,1216,383.0
2018-03-28,32,1218,210.0
2018-03-28,32,1219,22.0
2018-03-28,32,1221,39.0
2018-03-28,32,1222,13.0
2018-03-28,32,1224,12.0
2018-03-28,32,1570,25.0
2018-03-28,32,1939,16.0
2018-03-28,32,2054,16.0
2018-03-28,32,2057,16.0
2018-03-29,32,1216,563.0
2018-03-29,32,1218,467.0
2018-03-29,32,1219,33.0
2018-03-29,32,1221,35.0
2018-03-29,32,1222,28.0
2018-03-29,32,1224,18.0
2018-03-29,32,1570,17.0
2018-03-29,32,1939,20.0
2018-03-29,32,2054,20.0
2018-03-29,32,2057,23.0
2018-03-30,32,1216,599.0
2018-03-30,32,1218,330.0
2018-03-30,32,1219,109.0
2018-03-30,32,1221,97.0
2018-03-30,32,1222,61.0
2018-03-30,32,1224,50.0
2018-03-30,32,1570,21.0
2018-03-30,32,1939,12.0
2018-03-30,32,2054,18.0
2018-03-30,32,2057,63.0
2018-03-31,32,1216,659.0
2018-03-31,32,1218,483.0
2018-03-31,32,1219,56.0
2018-03-31,32,1221,113.0
2018-03-31,32,1222,51.0
2018-03-31,32,1224,29.0
2018-03-31,32,1570,28.0
2018-03-31,32,1939,19.0
2018-03-31,32,2054,12.0
2018-03-31,32,2057,51.0
2018-04-01,32,1216,910.0
2018-04-01,32,1218,644.0
2018-04-01,32,1219,138.0
2018-04-01,32,1221,99.0
2018-04-01,32,1222,83.0
2018-04-01,32,1224,72.0
2018-04-01,32,1570,12.0
2018-04-01,32,1939,11.0
2018-04-01,32,2054,16.0
2018-04-01,32,2057,66.0
2018-04-03,32,1216,391.0
2018-04-03,32,1218,315.0
2018-04-03,32,1219,28.0
2018-04-03,32,1221,28.0
2018-04-03,32,1222,20.0
2018-04-03,32,1224,17.0
2018-04-03,32,1570,26.0
2018-04-03,32,1939,12.0
2018-04-03,32,2054,16.0
2018-04-03,32,2057,16.0
2018-04-04,32,1216,363.0
2018-04-04,32,1218,255.0
2018-04-04,32,1219,25.0
2018-04-04,32,1221,20.0
2018-04-04,32,1222,11.0
2018-04-04,32,1224,14.0
2018-04-04,32,1570,26.0
2018-04-04,32,1939,11.0
2018-04-04,32,2054,9.0
2018-04-04,32,2057,11.0
2018-04-05,32,1216,413.0
2018-04-05,32,1218,293.0
2018-04-05,32,1219,24.0
2018-04-05,32,1221,31.0
2018-04-05,32,1222,13.0
2018-04-05,32,1224,12.0
2018-04-05,32,1570,30.0
2018-04-05,32,1939,13.0
2018-04-05,32,2054,16.0
2018-04-05,32,2057,14.0
2018-04-06,32,1216,496.0
2018-04-06,32,1218,336.0
2018-04-06,32,1219,25.0
2018-04-06,32,1221,40.0
2018-04-06,32,1222,14.0
2018-04-06,32,1224,14.0
2018-04-06,32,1570,23.0
2018-04-06,32,1939,19.0
2018-04-06,32,2054,17.0
2018-04-06,32,2057,19.0
2018-04-07,32,1216,759.0
2018-04-07,32,1218,486.0
2018-04-07,32,1219,76.0
2018-04-07,32,1221,75.0
2018-04-07,32,1222,48.0
2018-04-07,32,1224,30.0
2018-04-07,32,1570,27.0
2018-04-07,32,1939,19.0
2018-04-07,32,2054,22.0
2018-04-07,32,2057,45.0
2018-04-08,32,1216,893.0
2018-04-08,32,1218,622.0
2018-04-08,32,1219,106.0
2018-04-08,32,1221,86.0
2018-04-08,32,1222,84.0
2018-04-08,32,1224,68.0
2018-04-08,32,1570,21.0
2018-04-08,32,1939,14.0
2018-04-08,32,2054,28.0
2018-04-08,32,2057,74.0
2018-04-09,32,1216,355.0
2018-04-09,32,1218,239.0
2018-04-09,32,1219,22.0
2018-04-09,32,1221,40.0
2018-04-09,32,1222,12.0
2018-04-09,32,1224,18.0
2018-04-09,32,1570,22.0
2018-04-09,32,1939,18.0
2018-04-09,32,2054,16.0
2018-04-09,32,2057,13.0
2018-04-10,32,1216,425.0
2018-04-10,32,1218,316.0
2018-04-10,32,1219,23.0
2018-04-10,32,1221,22.0
2018-04-10,32,1222,18.0
2018-04-10,32,1224,11.0
2018-04-10,32,1570,35.0
2018-04-10,32,1939,14.0
2018-04-10,32,2054,14.0
2018-04-10,32,2057,11.0
2018-04-11,32,1216,385.0
2018-04-11,32,1218,253.0
2018-04-11,32,1219,22.0
2018-04-11,32,1221,22.0
2018-04-11,32,1222,13.0
2018-04-11,32,1224,12.0
2018-04-11,32,1570,37.0
2018-04-11,32,1939,15.0
2018-04-11,32,2054,11.0
2018-04-11,32,2057,17.0
2018-04-12,32,1216,392.0
2018-04-12,32,1218,280.0
2018-04-12,32,1219,22.0
2018-04-12,32,1221,23.0
2018-04-12,32,1222,16.0
2018-04-12,32,1224,9.0
2018-04-12,32,1570,33.0
2018-04-12,32,1939,8.0
2018-04-12,32,2054,12.0
2018-04-12,32,2057,15.0
2018-04-13,32,1216,504.0
2018-04-13,32,1218,311.0
2018-04-13,32,1219,34.0
2018-04-13,32,1221,26.0
2018-04-13,32,1222,13.0
2018-04-13,32,1224,16.0
2018-04-13,32,1570,23.0
2018-04-13,32,1939,24.0
2018-04-13,32,2054,15.0
2018-04-13,32,2057,11.0
2018-04-14,32,1216,752.0
2018-04-14,32,1218,506.0
2018-04-14,32,1219,82.0
2018-04-14,32,1221,100.0
2018-04-14,32,1222,61.0
2018-04-14,32,1224,30.0
2018-04-14,32,1570,36.0
2018-04-14,32,1939,19.0
2018-04-14,32,2054,16.0
2018-04-14,32,2057,35.0
2018-04-15,32,1216,855.0
2018-04-15,32,1218,625.0
2018-04-15,32,1219,126.0
2018-04-15,32,1221,120.0
2018-04-15,32,1222,76.0
2018-04-15,32,1224,68.0
2018-04-15,32,1570,19.0
2018-04-15,32,1939,18.0
2018-04-15,32,2054,32.0
2018-04-15,32,2057,71.0
2018-04-16,32,1216,378.0
2018-04-16,32,1218,262.0
2018-04-16,32,1219,31.0
2018-04-16,32,1221,27.0
2018-04-16,32,1222,13.0
2018-04-16,32,1224,16.0
2018-04-16,32,1570,35.0
2018-04-16,32,1939,9.0
2018-04-16,32,2054,19.0
2018-04-16,32,2057,14.0
2018-04-17,32,1216,350.0
2018-04-17,32,1218,271.0
2018-04-17,32,1219,19.0
2018-04-17,32,1221,25.0
2018-04-17,32,1222,12.0
2018-04-17,32,1224,17.0
2018-04-17,32,1570,28.0
2018-04-17,32,1939,12.0
2018-04-17,32,2054,14.0
2018-04-17,32,2057,11.0
2018-04-18,32,1216,334.0
2018-04-18,32,1218,251.0
2018-04-18,32,1219,22.0
2018-04-18,32,1221,21.0
2018-04-18,32,1222,12.0
2018-04-18,32,1224,15.0
2018-04-18,32,1570,20.0
2018-04-18,32,1939,14.0
2018-04-18,32,2054,13.0
2018-04-18,32,2057,18.0
2018-04-19,32,1216,428.0
2018-04-19,32,1218,272.0
2018-04-19,32,1219,24.0
2018-04-19,32,1221,27.0
2018-04-19,32,1222,17.0
2018-04-19,32,1224,15.0
2018-04-19,32,1570,26.0
2018-04-19,32,1939,17.0
2018-04-19,32,2054,15.0
2018-04-19,32,2057,16.0
2018-04-20,32,1216,472.0
2018-04-20,32,1218,262.0
2018-04-20,32,1219,24.0
2018-04-20,32,1221,39.0
2018-04-20,32,1222,17.0
2018-04-20,32,1224,13.0
2018-04-20,32,1570,29.0
2018-04-20,32,1939,15.0
2018-04-20,32,2054,11.0
2018-04-20,32,2057,22.0
2018-04-21,32,1216,721.0
2018-04-21,32,1218,497.0
2018-04-21,32,1219,80.0
2018-04-21,32,1221,82.0
2018-04-21,32,1222,49.0
2018-04-21,32,1224,26.0
2018-04-21,32,1570,24.0
2018-04-21,32,1939,16.0
2018-04-21,32,2054,14.0
2018-04-21,32,2057,48.0
2018-04-22,32,1216,874.0
2018-04-22,32,1218,642.0
2018-04-22,32,1219,100.0
2018-04-22,32,1221,84.0
2018-04-22,32,1222,73.0
2018-04-22,32,1224,72.0
2018-04-22,32,1570,23.0
2018-04-22,32,1939,12.0
2018-04-22,32,2054,23.0
2018-04-22,32,2057,63.0
2018-04-23,32,1216,463.0
2018-04-23,32,1218,216.0
2018-04-23,32,1219,31.0
2018-04-23,32,1221,43.0
2018-04-23,32,1222,18.0
2018-04-23,32,1224,15.0
2018-04-23,32,1570,27.0
2018-04-23,32,1939,22.0
2018-04-23,32,2054,18.0
2018-04-23,32,2057,16.0
2018-04-24,32,1216,304.0
2018-04-24,32,1218,237.0
2018-04-24,32,1219,16.0
2018-04-24,32,1221,19.0
2018-04-24,32,1222,8.0
2018-04-24,32,1224,11.0
2018-04-24,32,1570,25.0
2018-04-24,32,1939,21.0
2018-04-24,32,2054,15.0
2018-04-24,32,2057,12.0
2018-04-25,32,1216,370.0
2018-04-25,32,1218,262.0
2018-04-25,32,1219,24.0
2018-04-25,32,1221,30.0
